id,time,category,field,value,score
702,2025-03-16 06:00:00+00:00,Acoustic comfort,sla_night,41.25,0.0
703,2025-03-16 07:00:00+00:00,Acoustic comfort,sla_night,44.333333333333336,0.0
704,2025-03-16 08:00:00+00:00,Acoustic comfort,sla_day,45.0,0.0
705,2025-03-16 09:00:00+00:00,Acoustic comfort,sla_day,49.66666666666666,0.0
706,2025-03-16 10:00:00+00:00,Acoustic comfort,sla_day,50.41666666666666,0.0
707,2025-03-16 11:00:00+00:00,Acoustic comfort,sla_day,70.33333333333333,0.0
708,2025-03-16 12:00:00+00:00,Acoustic comfort,sla_day,58.0,0.0
709,2025-03-16 13:00:00+00:00,Acoustic comfort,sla_day,57.0,0.0
710,2025-03-16 14:00:00+00:00,Acoustic comfort,sla_day,63.833333333333336,0.0
711,2025-03-16 15:00:00+00:00,Acoustic comfort,sla_day,56.5,0.0
712,2025-03-16 16:00:00+00:00,Acoustic comfort,sla_day,57.0,0.0
713,2025-03-16 17:00:00+00:00,Acoustic comfort,sla_day,55.66666666666666,0.0
714,2025-03-16 18:00:00+00:00,Acoustic comfort,sla_day,59.5,0.0
715,2025-03-16 19:00:00+00:00,Acoustic comfort,sla_day,71.91666666666667,0.0
716,2025-03-16 20:00:00+00:00,Acoustic comfort,sla_day,64.16666666666667,0.0
717,2025-03-16 21:00:00+00:00,Acoustic comfort,sla_day,56.16666666666666,0.0
718,2025-03-16 22:00:00+00:00,Acoustic comfort,sla_night,61.333333333333336,0.0
719,2025-03-16 23:00:00+00:00,Acoustic comfort,sla_night,53.66666666666666,0.0
720,2025-03-17 00:00:00+00:00,Acoustic comfort,sla_night,46.25,0.0
721,2025-03-17 01:00:00+00:00,Acoustic comfort,sla_night,44.583333333333336,0.0
722,2025-03-17 02:00:00+00:00,Acoustic comfort,sla_night,45.833333333333336,0.0
723,2025-03-17 03:00:00+00:00,Acoustic comfort,sla_night,43.833333333333336,0.0
724,2025-03-17 04:00:00+00:00,Acoustic comfort,sla_night,46.583333333333336,0.0
725,2025-03-17 05:00:00+00:00,Acoustic comfort,sla_night,44.0,0.0
726,2025-03-17 06:00:00+00:00,Acoustic comfort,sla_night,40.41666666666666,0.0
727,2025-03-17 07:00:00+00:00,Acoustic comfort,sla_night,44.91666666666666,0.0
728,2025-03-17 08:00:00+00:00,Acoustic comfort,sla_day,42.75,0.0
729,2025-03-17 09:00:00+00:00,Acoustic comfort,sla_day,45.333333333333336,0.0
730,2025-03-17 10:00:00+00:00,Acoustic comfort,sla_day,49.16666666666666,0.0
731,2025-03-17 11:00:00+00:00,Acoustic comfort,sla_day,49.41666666666666,0.0
732,2025-03-17 12:00:00+00:00,Acoustic comfort,sla_day,46.5,0.0
733,2025-03-17 13:00:00+00:00,Acoustic comfort,sla_day,47.41666666666666,0.0
734,2025-03-17 14:00:00+00:00,Acoustic comfort,sla_day,53.0,0.0
735,2025-03-17 15:00:00+00:00,Acoustic comfort,sla_day,64.33333333333333,0.0
736,2025-03-17 16:00:00+00:00,Acoustic comfort,sla_day,50.5,0.0
737,2025-03-17 17:00:00+00:00,Acoustic comfort,sla_day,45.833333333333336,0.0
738,2025-03-17 18:00:00+00:00,Acoustic comfort,sla_day,48.833333333333336,0.0
739,2025-03-17 19:00:00+00:00,Acoustic comfort,sla_day,55.0,0.0
740,2025-03-17 20:00:00+00:00,Acoustic comfort,sla_day,60.5,0.0
741,2025-03-17 21:00:00+00:00,Acoustic comfort,sla_day,60.54545454545455,0.0
742,2025-03-17 22:00:00+00:00,Acoustic comfort,sla_night,50.41666666666666,0.0
743,2025-03-17 23:00:00+00:00,Acoustic comfort,sla_night,45.583333333333336,0.0
744,2025-03-18 00:00:00+00:00,Acoustic comfort,sla_night,49.66666666666666,0.0
745,2025-03-18 01:00:00+00:00,Acoustic comfort,sla_night,47.66666666666666,0.0
746,2025-03-18 02:00:00+00:00,Acoustic comfort,sla_night,47.41666666666666,0.0
747,2025-03-18 03:00:00+00:00,Acoustic comfort,sla_night,46.333333333333336,0.0
748,2025-03-18 04:00:00+00:00,Acoustic comfort,sla_night,47.0,0.0
749,2025-03-18 05:00:00+00:00,Acoustic comfort,sla_night,44.75,0.0
750,2025-03-18 06:00:00+00:00,Acoustic comfort,sla_night,41.66666666666666,0.0
751,2025-03-18 07:00:00+00:00,Acoustic comfort,sla_night,42.25,0.0
752,2025-03-18 08:00:00+00:00,Acoustic comfort,sla_day,41.583333333333336,0.0
753,2025-03-18 09:00:00+00:00,Acoustic comfort,sla_day,43.5,0.0
754,2025-03-18 10:00:00+00:00,Acoustic comfort,sla_day,46.41666666666666,0.0
755,2025-03-18 11:00:00+00:00,Acoustic comfort,sla_day,45.583333333333336,0.0
756,2025-03-18 12:00:00+00:00,Acoustic comfort,sla_day,59.5,0.0
757,2025-03-18 13:00:00+00:00,Acoustic comfort,sla_day,79.75,0.0
758,2025-03-18 14:00:00+00:00,Acoustic comfort,sla_day,81.83333333333333,0.0
759,2025-03-18 15:00:00+00:00,Acoustic comfort,sla_day,66.75,0.0
760,2025-03-18 16:00:00+00:00,Acoustic comfort,sla_day,55.083333333333336,0.0
761,2025-03-18 17:00:00+00:00,Acoustic comfort,sla_day,55.75,0.0
762,2025-03-18 18:00:00+00:00,Acoustic comfort,sla_day,62.75,0.0
763,2025-03-18 19:00:00+00:00,Acoustic comfort,sla_day,47.5,0.0
764,2025-03-18 20:00:00+00:00,Acoustic comfort,sla_day,61.333333333333336,0.0
765,2025-03-18 21:00:00+00:00,Acoustic comfort,sla_day,62.75,0.0
766,2025-03-18 22:00:00+00:00,Acoustic comfort,sla_night,65.33333333333333,0.0
767,2025-03-18 23:00:00+00:00,Acoustic comfort,sla_night,62.41666666666666,0.0
768,2025-03-19 00:00:00+00:00,Acoustic comfort,sla_night,51.91666666666666,0.0
769,2025-03-19 01:00:00+00:00,Acoustic comfort,sla_night,45.0,0.0
770,2025-03-19 02:00:00+00:00,Acoustic comfort,sla_night,44.16666666666666,0.0
771,2025-03-19 03:00:00+00:00,Acoustic comfort,sla_night,43.18181818181818,0.0
772,2025-03-19 04:00:00+00:00,Acoustic comfort,sla_night,45.333333333333336,0.0
773,2025-03-19 05:00:00+00:00,Acoustic comfort,sla_night,40.3,0.0
774,2025-03-19 06:00:00+00:00,Acoustic comfort,sla_night,41.25,0.0
775,2025-03-19 07:00:00+00:00,Acoustic comfort,sla_night,41.5,0.0
776,2025-03-19 08:00:00+00:00,Acoustic comfort,sla_day,47.833333333333336,0.0
777,2025-03-19 09:00:00+00:00,Acoustic comfort,sla_day,57.583333333333336,0.0
778,2025-03-19 10:00:00+00:00,Acoustic comfort,sla_day,54.333333333333336,0.0
779,2025-03-19 11:00:00+00:00,Acoustic comfort,sla_day,67.25,0.0
780,2025-03-19 12:00:00+00:00,Acoustic comfort,sla_day,75.0,0.0
781,2025-03-19 13:00:00+00:00,Acoustic comfort,sla_day,76.08333333333333,0.0
782,2025-03-19 14:00:00+00:00,Acoustic comfort,sla_day,74.66666666666667,0.0
783,2025-03-19 15:00:00+00:00,Acoustic comfort,sla_day,61.1,0.0
784,2025-03-19 16:00:00+00:00,Acoustic comfort,sla_day,54.27272727272727,0.0
785,2025-03-19 17:00:00+00:00,Acoustic comfort,sla_day,53.66666666666666,0.0
786,2025-03-19 18:00:00+00:00,Acoustic comfort,sla_day,59.833333333333336,0.0
787,2025-03-19 19:00:00+00:00,Acoustic comfort,sla_day,51.41666666666666,0.0
788,2025-03-19 20:00:00+00:00,Acoustic comfort,sla_day,64.58333333333333,0.0
789,2025-03-19 21:00:00+00:00,Acoustic comfort,sla_day,63.5,0.0
790,2025-03-19 22:00:00+00:00,Acoustic comfort,sla_night,69.91666666666667,0.0
791,2025-03-19 23:00:00+00:00,Acoustic comfort,sla_night,56.583333333333336,0.0
792,2025-03-20 00:00:00+00:00,Acoustic comfort,sla_night,47.5,0.0
793,2025-03-20 01:00:00+00:00,Acoustic comfort,sla_night,45.0,0.0
794,2025-03-20 02:00:00+00:00,Acoustic comfort,sla_night,45.72727272727273,0.0
795,2025-03-20 03:00:00+00:00,Acoustic comfort,sla_night,44.16666666666666,0.0
796,2025-03-20 04:00:00+00:00,Acoustic comfort,sla_night,44.583333333333336,0.0
797,2025-03-20 05:00:00+00:00,Acoustic comfort,sla_night,40.083333333333336,0.0
798,2025-03-20 06:00:00+00:00,Acoustic comfort,sla_night,40.66666666666666,0.0
799,2025-03-20 07:00:00+00:00,Acoustic comfort,sla_night,44.0,0.0
800,2025-03-20 08:00:00+00:00,Acoustic comfort,sla_day,50.0,0.0
801,2025-03-20 09:00:00+00:00,Acoustic comfort,sla_day,56.5,0.0
802,2025-03-20 10:00:00+00:00,Acoustic comfort,sla_day,62.5,0.0
803,2025-03-20 11:00:00+00:00,Acoustic comfort,sla_day,76.0,0.0
804,2025-03-20 12:00:00+00:00,Acoustic comfort,sla_day,70.75,0.0
805,2025-03-20 13:00:00+00:00,Acoustic comfort,sla_day,60.75,0.0
806,2025-03-20 14:00:00+00:00,Acoustic comfort,sla_day,59.333333333333336,0.0
807,2025-03-20 15:00:00+00:00,Acoustic comfort,sla_day,65.5,0.0
808,2025-03-20 16:00:00+00:00,Acoustic comfort,sla_day,58.083333333333336,0.0
809,2025-03-20 17:00:00+00:00,Acoustic comfort,sla_day,49.16666666666666,0.0
810,2025-03-20 18:00:00+00:00,Acoustic comfort,sla_day,53.25,0.0
811,2025-03-20 19:00:00+00:00,Acoustic comfort,sla_day,42.75,0.0
812,2025-03-20 20:00:00+00:00,Acoustic comfort,sla_day,57.25,0.0
813,2025-03-20 21:00:00+00:00,Acoustic comfort,sla_day,60.16666666666666,0.0
814,2025-03-20 22:00:00+00:00,Acoustic comfort,sla_night,59.083333333333336,0.0
815,2025-03-20 23:00:00+00:00,Acoustic comfort,sla_night,41.91666666666666,0.0
816,2025-03-21 00:00:00+00:00,Acoustic comfort,sla_night,39.833333333333336,0.0
817,2025-03-21 01:00:00+00:00,Acoustic comfort,sla_night,39.41666666666666,0.0
818,2025-03-21 02:00:00+00:00,Acoustic comfort,sla_night,39.25,0.0
819,2025-03-21 03:00:00+00:00,Acoustic comfort,sla_night,39.25,0.0
820,2025-03-21 04:00:00+00:00,Acoustic comfort,sla_night,39.66666666666666,0.0
821,2025-03-21 05:00:00+00:00,Acoustic comfort,sla_night,40.66666666666666,0.0
822,2025-03-21 06:00:00+00:00,Acoustic comfort,sla_night,40.083333333333336,0.0
823,2025-03-21 07:00:00+00:00,Acoustic comfort,sla_night,41.333333333333336,0.0
824,2025-03-21 08:00:00+00:00,Acoustic comfort,sla_day,44.91666666666666,0.0
825,2025-03-21 09:00:00+00:00,Acoustic comfort,sla_day,43.5,0.0
826,2025-03-21 10:00:00+00:00,Acoustic comfort,sla_day,50.083333333333336,0.0
827,2025-03-21 11:00:00+00:00,Acoustic comfort,sla_day,58.91666666666666,0.0
828,2025-03-21 12:00:00+00:00,Acoustic comfort,sla_day,65.75,0.0
829,2025-03-21 13:00:00+00:00,Acoustic comfort,sla_day,75.83333333333333,0.0
830,2025-03-21 14:00:00+00:00,Acoustic comfort,sla_day,74.75,0.0
831,2025-03-21 15:00:00+00:00,Acoustic comfort,sla_day,64.83333333333333,0.0
832,2025-03-21 16:00:00+00:00,Acoustic comfort,sla_day,49.75,0.0
833,2025-03-21 17:00:00+00:00,Acoustic comfort,sla_day,46.66666666666666,0.0
834,2025-03-21 18:00:00+00:00,Acoustic comfort,sla_day,49.75,0.0
835,2025-03-21 19:00:00+00:00,Acoustic comfort,sla_day,53.41666666666666,0.0
836,2025-03-21 20:00:00+00:00,Acoustic comfort,sla_day,61.333333333333336,0.0
837,2025-03-21 21:00:00+00:00,Acoustic comfort,sla_day,60.333333333333336,0.0
838,2025-03-21 22:00:00+00:00,Acoustic comfort,sla_night,60.41666666666666,0.0
839,2025-03-21 23:00:00+00:00,Acoustic comfort,sla_night,47.5,0.0
840,2025-03-15 00:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.428150100000003,100.0
841,2025-03-15 01:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.53648343333333,100.0
842,2025-03-15 02:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.928150100000003,100.0
843,2025-03-15 03:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.53648343333333,100.0
844,2025-03-15 04:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.244816766666673,100.0
845,2025-03-15 05:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.994816766666666,100.0
846,2025-03-15 06:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.74633191818181,100.0
847,2025-03-15 07:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.7531501,100.0
848,2025-03-15 08:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.68648343333333,100.0
849,2025-03-15 09:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.54481676666667,100.0
850,2025-03-15 10:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.8781501,100.0
851,2025-03-15 11:00:00+00:00,Thermal comfort,temperature_cooling_nat,15.494816766666668,84.74083833333337
852,2025-03-15 12:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.028150099999998,100.0
853,2025-03-15 13:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.969816766666668,100.0
854,2025-03-15 14:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.844816766666668,100.0
855,2025-03-15 15:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.853150099999993,97.34249500000035
856,2025-03-15 16:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.64481676666668,57.75916166666608
857,2025-03-15 17:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.06148343333333,36.92582833333358
858,2025-03-15 18:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.2031501,29.842494999999936
859,2025-03-15 19:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.2031501,100.0
860,2025-03-15 20:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.803150100000003,100.0
861,2025-03-15 21:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.119816766666663,100.0
862,2025-03-15 22:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.644816766666665,57.75916166666679
863,2025-03-15 23:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.336483433333328,23.175828333333648
864,2025-03-16 00:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.850231933333337,47.4884033333332
865,2025-03-16 01:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.358565266666663,100.0
866,2025-03-16 02:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.525231933333338,100.0
867,2025-03-16 03:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.985080418181823,100.0
868,2025-03-16 04:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.633565266666665,100.0
869,2025-03-16 05:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.29417132727273,100.0
870,2025-03-16 06:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.07523193333333,100.0
871,2025-03-16 07:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.900231933333338,100.0
872,2025-03-16 08:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.92523193333333,100.0
873,2025-03-16 09:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.0418986,100.0
874,2025-03-16 10:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.625231933333332,100.0
875,2025-03-16 11:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.70023193333333,100.0
876,2025-03-16 12:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.258565266666672,100.0
877,2025-03-16 13:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.283565266666663,75.82173666666688
878,2025-03-16 14:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.00856526666667,39.571736666666624
879,2025-03-16 15:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.558565266666665,12.071736666666766
880,2025-03-16 16:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.9668986,0.0
881,2025-03-16 17:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.983565266666663,40.82173666666673
882,2025-03-16 18:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.000231933333332,100.0
883,2025-03-16 19:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.2918986,100.0
884,2025-03-16 20:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.85023193333333,97.48840333333357
885,2025-03-16 21:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.95023193333333,42.48840333333348
886,2025-03-16 22:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.650231933333338,7.488403333333338
887,2025-03-16 23:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.3168986,24.155069999999945
888,2025-03-17 00:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.899630466666668,95.01847666666664
889,2025-03-17 01:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.0079638,100.0
890,2025-03-17 02:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.41629713333333,100.0
891,2025-03-17 03:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.99963046666667,100.0
892,2025-03-17 04:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.65796379999999,100.0
893,2025-03-17 05:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.5579638,100.0
894,2025-03-17 06:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.016297133333335,100.0
895,2025-03-17 07:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.507963800000002,100.0
896,2025-03-17 08:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.141297133333328,100.0
897,2025-03-17 09:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.857963800000004,100.0
898,2025-03-17 10:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.657963799999997,100.0
899,2025-03-17 11:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.59887289090909,100.0
900,2025-03-17 12:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.49129713333333,100.0
901,2025-03-17 13:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.391297133333335,100.0
902,2025-03-17 14:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.407963799999997,100.0
903,2025-03-17 15:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.28069107272728,100.0
904,2025-03-17 16:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.274630466666668,100.0
905,2025-03-17 17:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.49129713333333,100.0
906,2025-03-17 18:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.07463046666666,100.0
907,2025-03-17 19:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.882963800000002,100.0
908,2025-03-17 20:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.016297133333328,100.0
909,2025-03-17 21:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.12463046666667,100.0
910,2025-03-17 22:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.29129713333333,100.0
911,2025-03-17 23:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.0079638,100.0
912,2025-03-18 00:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.3937146,100.0
913,2025-03-18 01:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.910381266666672,100.0
914,2025-03-18 02:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.610381266666668,100.0
915,2025-03-18 03:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.43538126666667,100.0
916,2025-03-18 04:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.28538126666666,100.0
917,2025-03-18 05:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.32704793333333,100.0
918,2025-03-18 06:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.135381266666663,100.0
919,2025-03-18 07:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.03538126666667,100.0
920,2025-03-18 08:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.93538126666667,100.0
921,2025-03-18 09:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.8437146,100.0
922,2025-03-18 10:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.72704793333333,100.0
923,2025-03-18 11:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.502047933333337,100.0
924,2025-03-18 12:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.2937146,100.0
925,2025-03-18 13:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.502047933333333,100.0
926,2025-03-18 14:00:00+00:00,Thermal comfort,temperature_cooling_nat,16.35204793333333,100.0
927,2025-03-18 15:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.03538126666667,100.0
928,2025-03-18 16:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.85204793333333,100.0
929,2025-03-18 17:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.65204793333333,100.0
930,2025-03-18 18:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.26038126666668,76.98093666666601
931,2025-03-18 19:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.68538126666667,100.0
932,2025-03-18 20:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.7937146,100.0
933,2025-03-18 21:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.4687146,100.0
934,2025-03-18 22:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.66038126666667,56.980936666666615
935,2025-03-18 23:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.1687146,31.564269999999972
936,2025-03-19 00:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.28594776666667,75.70261166666654
937,2025-03-19 01:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.885947766666664,100.0
938,2025-03-19 02:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.077614433333338,100.0
939,2025-03-19 03:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.577614433333338,100.0
940,2025-03-19 04:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.227614433333333,100.0
941,2025-03-19 05:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.019281100000008,100.0
942,2025-03-19 06:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.8442811,100.0
943,2025-03-19 07:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.719281099999996,100.0
944,2025-03-19 08:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.877614433333335,100.0
945,2025-03-19 09:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.20261443333333,100.0
946,2025-03-19 10:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.22761443333333,100.0
947,2025-03-19 11:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.69655382727273,100.0
948,2025-03-19 12:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.794281100000003,100.0
949,2025-03-19 13:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.8442811,100.0
950,2025-03-19 14:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.910947766666663,100.0
951,2025-03-19 15:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.7192811,100.0
952,2025-03-19 16:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.023826554545455,38.80867227272731
953,2025-03-19 17:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.4692811,16.53594500000004
954,2025-03-19 18:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.019281100000004,89.03594499999983
955,2025-03-19 19:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.86094776666667,100.0
956,2025-03-19 20:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.044281100000006,100.0
957,2025-03-19 21:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.58594776666667,100.0
958,2025-03-19 22:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.86094776666667,46.95261166666658
959,2025-03-19 23:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.5692811,61.53594499999997
960,2025-03-20 00:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.24245883333333,100.0
961,2025-03-20 01:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.5341255,100.0
962,2025-03-20 02:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.145489136363636,100.0
963,2025-03-20 03:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.792458833333335,100.0
964,2025-03-20 04:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.742458833333338,100.0
965,2025-03-20 05:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.5591255,100.0
966,2025-03-20 06:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.40079216666667,100.0
967,2025-03-20 07:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.2341255,100.0
968,2025-03-20 08:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.26745883333333,100.0
969,2025-03-20 09:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.842458833333332,100.0
970,2025-03-20 10:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.8341255,100.0
971,2025-03-20 11:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.01745883333333,100.0
972,2025-03-20 12:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.784125500000002,100.0
973,2025-03-20 13:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.89245883333333,100.0
974,2025-03-20 14:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.042458833333328,100.0
975,2025-03-20 15:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.46745883333334,100.0
976,2025-03-20 16:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.100792166666665,100.0
977,2025-03-20 17:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.509125500000003,64.54372499999988
978,2025-03-20 18:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.692458833333333,55.37705833333337
979,2025-03-20 19:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.100792166666665,100.0
980,2025-03-20 20:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.9091255,100.0
981,2025-03-20 21:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.692458833333333,55.37705833333337
982,2025-03-20 22:00:00+00:00,Thermal comfort,temperature_cooling_nat,22.592458833333332,10.377058333333444
983,2025-03-20 23:00:00+00:00,Thermal comfort,temperature_cooling_nat,21.8091255,49.543725000000016
984,2025-03-21 00:00:00+00:00,Thermal comfort,temperature_cooling_nat,20.4017321,100.0
985,2025-03-21 01:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.81006543333333,100.0
986,2025-03-21 02:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.4267321,100.0
987,2025-03-21 03:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.1517321,100.0
988,2025-03-21 04:00:00+00:00,Thermal comfort,temperature_cooling_nat,19.04339876666667,100.0
989,2025-03-21 05:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.835065433333337,100.0
990,2025-03-21 06:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.76991391818182,100.0
991,2025-03-21 07:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.660065433333333,100.0
992,2025-03-21 08:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.5767321,100.0
993,2025-03-21 09:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.4267321,100.0
994,2025-03-21 10:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.98506543333333,100.0
995,2025-03-21 11:00:00+00:00,Thermal comfort,temperature_cooling_nat,17.793398766666666,100.0
996,2025-03-21 12:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.19339876666666,100.0
997,2025-03-21 13:00:00+00:00,Thermal comfort,temperature_cooling_nat,18.49339876666667,100.0
